"","site.code","session","site.accession","tree.accession","id","crowngroup","subplot","rep","species","count","max","min","height.diff","value_dirichlet","vert.density"
"1069","DSUN","12","DSUN012","DSUN05103",28249,"2","5","DSUN012-5","BFF",5,16.2,15.6,0.6,71.4317564128695,0.116661464757599
"1070","DSUN","12","DSUN012","DSUN05104",28250,"2","5","DSUN012-5","BFF",2,11.5,11.1,0.4,50.03512238296,0.0999298045427146
"1071","DSUN","12","DSUN012","DSUN05105",28251,"2","5","DSUN012-5","BFF",10,15.7,14.5,1.2,13.5533400225,0.61485459078715
"1072","DSUN","12","DSUN012","DSUN06111",28257,"2","6","DSUN012-6","BFF",17,15.3,13.1,2.2,23.0548856212415,0.33516855621063
"1073","DSUN","12","DSUN012","DSUN06119",28265,"2","6","DSUN012-6","BFF",5,14.3,13.9,0.4,41.752983238936,0.299379805473237
"1074","DSUN","12","DSUN012","DSUN06124",28270,"2","6","DSUN012-6","BFF",7,14.6,13.8,0.799999999999999,12.932219644429,0.676604654156905
"1075","DSUN","12","DSUN012","DSUN07129",28275,"2","7","DSUN012-7","BFF",6,15.9,15.1,0.800000000000001,36.0777549,0.207884332625143
"1076","DSUN","12","DSUN012","DSUN07130",28276,"2","7","DSUN012-7","BFF",9,15.5,14.7,0.800000000000001,30.296237591492,0.37133323786579
"1077","DSUN","12","DSUN012","DSUN07131",28277,"2","7","DSUN012-7","BFF",6,14.7,14.2,0.5,59.978387597926,0.200072067299371
"1078","DSUN","12","DSUN012","DSUN07137",28283,"2","7","DSUN012-7","BFF",19,21.8,18.4,3.4,78.1851119357115,0.0714744170055371
"1079","DSUN","13","DSUN013","DSUN01001",30669,"2","1","DSUN013-1","BFF",4,14.2,13.8,0.399999999999999,40.1289211621035,0.249196831372674
"1080","DSUN","13","DSUN013","DSUN01004",30672,"2","1","DSUN013-1","BFF",5,17,15.6,1.4,70.0122488752625,0.051011481973556
"1081","DSUN","13","DSUN013","DSUN01007",30675,"2","1","DSUN013-1","BFF",7,17.4,16.2,1.2,16.060388014055,0.363212478317982
"1082","DSUN","13","DSUN013","DSUN02025",30693,"2","2","DSUN013-2","BFF",16,17.5,16.2,1.3,27.914595100748,0.440905277804388
"1083","DSUN","13","DSUN013","DSUN02044",30712,"2","2","DSUN013-2","BFF",12,19.1,17.2,1.9,28.436473145208,0.222101715688625
"1084","DSUN","13","DSUN013","DSUN02045",30713,"2","2","DSUN013-2","BFF",10,18.9,16.7,2.2,25.156320337628,0.180688371130956
"1085","DSUN","13","DSUN013","DSUN03053",30721,"2","3","DSUN013-3","BFF",16,19.6,16.8,2.8,32.6195974129215,0.175179529101795
"1086","DSUN","13","DSUN013","DSUN03061",30729,"2","3","DSUN013-3","BFF",10,16.4,15.8,0.599999999999998,19.168913606803,0.869463288767276
"1087","DSUN","13","DSUN013","DSUN03064",30732,"2","3","DSUN013-3","BFF",13,16.2,15.3,0.899999999999999,57.0402493772725,0.253232491129322
"1088","DSUN","13","DSUN013","DSUN04073",30741,"2","4","DSUN013-4","BFF",3,13.4,12.5,0.9,36.833072365364,0.0904983787469175
"1089","DSUN","13","DSUN013","DSUN04083",30751,"2","4","DSUN013-4","BFF",8,14.9,14.1,0.800000000000001,84.5301945558125,0.118300922558475
"1090","DSUN","13","DSUN013","DSUN05102",30770,"2","5","DSUN013-5","BFF",7,19.4,16.7,2.7,57.5484838022495,0.0450505803332955
"1091","DSUN","13","DSUN013","DSUN05103",30771,"2","5","DSUN013-5","BFF",9,17.2,15.9,1.3,71.4317564128695,0.0969187553370819
"1092","DSUN","13","DSUN013","DSUN05105",30773,"2","5","DSUN013-5","BFF",10,16.3,15.2,1.1,13.5533400225,0.670750462676889
"1093","DSUN","13","DSUN013","DSUN06111",30779,"2","6","DSUN013-6","BFF",14,16.1,14.8,1.3,23.0548856212415,0.467112738972281
"1094","DSUN","13","DSUN013","DSUN06115",30783,"2","6","DSUN013-6","BFF",6,14.7,13.4,1.3,53.5537537928,0.0861822802047003
"1095","DSUN","13","DSUN013","DSUN06124",30792,"2","6","DSUN013-6","BFF",4,15.1,14.2,0.9,12.932219644429,0.343672205286046
"1096","DSUN","13","DSUN013","DSUN07129",30797,"2","7","DSUN013-7","BFF",8,16.1,14.8,1.3,36.0777549,0.170571760102682
"1097","DSUN","13","DSUN013","DSUN07130",30798,"2","7","DSUN013-7","BFF",12,16.4,15.2,1.2,30.296237591492,0.330073989214036
"1098","DSUN","13","DSUN013","DSUN07131",30799,"2","7","DSUN013-7","BFF",6,15.8,14.5,1.3,59.978387597926,0.0769507951151426
"1099","DSUN","13","DSUN013","DSUN07137",30805,"2","7","DSUN013-7","BFF",9,18.5,17.2,1.3,78.1851119357115,0.0885472534562525
"1100","DSUN","13","DSUN013","DSUN07146",30814,"2","7","DSUN013-7","BFF",6,14.8,13,1.8,33.1306303359375,0.100611829582898
"1101","DSUN","13","DSUN013","DSUN08148",30816,"2","8","DSUN013-8","BFF",10,16.2,15.1,1.1,27.0922711105,0.335553599542483
"1102","DSUN","13","DSUN013","DSUN08152",30820,"2","8","DSUN013-8","BFF",3,15,14.8,0.199999999999999,45.9417150541145,0.326500653759478
"1103","DSUN","13","DSUN013","DSUN08153",30821,"2","8","DSUN013-8","BFF",5,14.6,14.2,0.4,25.6440847679995,0.487441845286612
"1104","DSUN","13","DSUN013","DSUN09182",30850,"2","9","DSUN013-9","BFF",8,10.7,10.2,0.5,16.275,0.98310291858679
"1105","DSUN","13","DSUN013","DSUN09183",30851,"2","9","DSUN013-9","BFF",10,17.9,15.5,2.4,14.499041698506,0.287375314404124
"1106","DSUN","13","DSUN013","DSUN09188",30856,"2","9","DSUN013-9","BFF",6,11.8,11.2,0.600000000000001,27.4306639350275,0.364555521648548
"1107","DSUN","13","DSUN013","DSUN09189",30857,"2","9","DSUN013-9","BFF",8,16.5,14.8,1.7,17.84404977125,0.263722776682859
"1108","DTOW","1","DTOW001","DTOW01001",287,"1","1","DTOW001-1","BFF",28,17,14.9,2.1,199,0.0670016750418761
"1109","DTOW","1","DTOW001","DTOW01010",296,"2","1","DTOW001-1","BFF",21,21.1,16.8,4.3,3.8667561131195,1.26300205840824
"1110","DTOW","1","DTOW001","DTOW01012",298,"1","1","DTOW001-1","BFF",10,23.3,18.3,5,199,0.0100502512562814
"1111","DTOW","1","DTOW001","DTOW06074",360,"2","6","DTOW001-6","BFF",46,16.3,10.8,5.5,125.652275198512,0.0665617582365545
"1112","DTOW","1","DTOW001","DTOW06075",361,"1","6","DTOW001-6","BFF",14,18.1,16.4,1.7,199,0.0413833875258645
"1113","DTOW","1","DTOW001","DTOW06077",363,"2","6","DTOW001-6","BFF",79,18.9,11.9,7,47.2724962729445,0.238737430334802
"1114","DTOW","1","DTOW001","DTOW06078",364,"2","6","DTOW001-6","BFF",4,14.2,12.3,1.9,74.782404717023,0.028151851573389
"1115","DTOW","1","DTOW001","DTOW06080",366,"2","6","DTOW001-6","BFF",72,17.8,9.6,8.2,32.0492334343935,0.273968730729619
"1116","DTOW","1","DTOW001","DTOW06081",367,"2","6","DTOW001-6","BFF",8,17.5,13.5,4,53.3101159842715,0.0375163318082083
"1117","DTOW","1","DTOW001","DTOW07084",370,"2","7","DTOW001-7","BFF",33,17.5,13.5,4,69.9442090536305,0.117951151519552
"1118","DTOW","1","DTOW001","DTOW07086",372,"2","7","DTOW001-7","BFF",158,19,14.4,4.6,36.729243456565,0.935162907114472
"1119","DTOW","1","DTOW001","DTOW07087",373,"2","7","DTOW001-7","BFF",3,13.3,11,2.3,38.759066223621,0.0336527154333776
"1120","DTOW","1","DTOW001","DTOW07091",377,"2","7","DTOW001-7","BFF",43,18.3,15.2,3.1,160.274101622117,0.0865452846189678
"1121","DTOW","2","DTOW002","DTOW01015",2823,"2","1","DTOW002-1","BFF",5,16.6,14.3,2.3,31.5190626442825,0.0689713735466243
"1122","DTOW","2","DTOW002","DTOW02026",2834,"2","2","DTOW002-2","BFF",3,19.5,19.3,0.199999999999999,59.5417992380715,0.251923861756749
"1123","DTOW","2","DTOW002","DTOW02028",2836,"1","2","DTOW002-2","BFF",5,22.7,18.9,3.8,199,0.00661200740544829
"1124","DTOW","2","DTOW002","DTOW02029",2837,"1","2","DTOW002-2","BFF",6,16.5,12,4.5,199,0.0067001675041876
"1125","DTOW","2","DTOW002","DTOW02033",2841,"2","2","DTOW002-2","BFF",5,11.3,10.6,0.700000000000001,17.786427667931,0.401590317978001
"1126","DTOW","2","DTOW002","DTOW03039",2847,"2","3","DTOW002-3","BFF",21,19.5,14.4,5.1,55.6138655831255,0.0740399361858586
"1127","DTOW","2","DTOW002","DTOW03040",2848,"2","3","DTOW002-3","BFF",5,12.4,11.5,0.9,80.711172905614,0.0688325464189745
"1128","DTOW","2","DTOW002","DTOW03042",2850,"1","3","DTOW002-3","BFF",30,22.5,10.6,11.9,199,0.0126683839364892
"1129","DTOW","2","DTOW002","DTOW03044",2852,"1","3","DTOW002-3","BFF",23,23.5,11,12.5,199,0.00924623115577889
"1130","DTOW","2","DTOW002","DTOW03049",2857,"2","3","DTOW002-3","BFF",24,16.8,13.6,3.2,69.944858908588,0.107227323309092
"1131","DTOW","2","DTOW002","DTOW04053",2861,"2","4","DTOW002-4","BFF",10,16.5,14.5,2,62.157,0.0804414627475586
"1132","DTOW","2","DTOW002","DTOW04054",2862,"2","4","DTOW002-4","BFF",9,18.1,12.4,5.7,75.202142733424,0.0209960422805783
"1133","DTOW","2","DTOW002","DTOW04056",2864,"2","4","DTOW002-4","BFF",7,18.2,14.2,4,37.176902527355,0.0470722378958908
"1134","DTOW","2","DTOW002","DTOW05071",2879,"2","5","DTOW002-5","BFF",15,16.1,13.2,2.9,199,0.0259920291110726
"1135","DTOW","2","DTOW002","DTOW05072",2880,"1","5","DTOW002-5","BFF",208,32.2,9.7,22.5,199,0.0464544946957007
"1136","DTOW","2","DTOW002","DTOW06074",2882,"2","6","DTOW002-6","BFF",99,19.3,12.6,6.7,125.652275198512,0.117595319142777
"1137","DTOW","2","DTOW002","DTOW06075",2883,"1","6","DTOW002-6","BFF",53,24.3,13,11.3,199,0.023569173300129
"1138","DTOW","2","DTOW002","DTOW06077",2885,"2","6","DTOW002-6","BFF",11,17,12.1,4.9,47.2724962729445,0.0474884581136135
"1139","DTOW","2","DTOW002","DTOW06078",2886,"2","6","DTOW002-6","BFF",11,13.6,12.1,1.5,74.782404717023,0.0980622829806383
"1140","DTOW","2","DTOW002","DTOW06080",2888,"2","6","DTOW002-6","BFF",59,19.1,10.9,8.2,32.0492334343935,0.224502154347882
"1141","DTOW","2","DTOW002","DTOW06081",2889,"2","6","DTOW002-6","BFF",24,17.5,12.9,4.6,53.3101159842715,0.0978686916735869
"1142","DTOW","2","DTOW002","DTOW06082",2890,"3","6","DTOW002-6","BFF",3,11.7,11.5,0.199999999999999,5.8232,2.57590328341806
"1143","DTOW","2","DTOW002","DTOW07084",2892,"2","7","DTOW002-7","BFF",10,15.6,14.2,1.4,69.9442090536305,0.102122209107837
"1144","DTOW","2","DTOW002","DTOW07086",2894,"2","7","DTOW002-7","BFF",34,18,17.3,0.699999999999999,36.729243456565,1.32241843284542
"1145","DTOW","2","DTOW002","DTOW07091",2899,"2","7","DTOW002-7","BFF",8,16.5,13.2,3.3,160.274101622117,0.0151256029496152
"1146","DTOW","2","DTOW002","DTOW08100",2907,"1","8","DTOW002-8","BFF",66,19.8,11.7,8.1,199,0.0409454680811465
"1147","DTOW","2","DTOW002","DTOW08101",2908,"1","8","DTOW002-8","BFF",22,23.4,10.4,13,199,0.00850405875531504
"1148","DTOW","2","DTOW002","DTOW08102",2909,"2","8","DTOW002-8","BFF",4,13.6,11.5,2.1,199,0.00957166786312515
"1149","DTOW","2","DTOW002","DTOW08103",2910,"2","8","DTOW002-8","BFF",20,13.4,11.2,2.2,45.92584532295,0.197947561487043
"1150","DTOW","2","DTOW002","DTOW08104",2911,"2","8","DTOW002-8","BFF",45,19.2,13.3,5.9,109.477415853282,0.069668420510486
"1151","DTOW","2","DTOW002","DTOW08105",2912,"1","8","DTOW002-8","BFF",152,21.1,8.2,12.9,199,0.0592107825951463
"1152","DTOW","2","DTOW002","DTOW09109",2916,"2","9","DTOW002-9","BFF",8,14.4,12.3,2.1,199,0.0191433357262503
"1153","DTOW","2","DTOW002","DTOW10111",2918,"2","10","DTOW002-10","BFF",2,18.4,18.2,0.199999999999999,56.0854178215095,0.17829946514484
"1154","DTOW","2","DTOW002","DTOW10112",2919,"2","10","DTOW002-10","BFF",12,18.5,13.5,5,50.4572299075,0.0475650368519985
"1155","DTOW","2","DTOW002","DTOW10114",2921,"1","10","DTOW002-10","BFF",42,21.5,16.3,5.2,199,0.0405875531503672
"1156","DTOW","2","DTOW002","DTOW10115",2922,"2","10","DTOW002-10","BFF",57,20.2,12.4,7.8,115.65188290953,0.0631869721776068
"1157","DTOW","2","DTOW002","DTOW10118",2925,"2","10","DTOW002-10","BFF",18,15.3,11.8,3.5,177.80546936146,0.0289240660668444
"1158","DTOW","3","DTOW003","DTOW01011",5341,"2","1","DTOW003-1","BFF",2,10.2,9.9,0.299999999999999,7.4727805505585,0.892126648382366
"1159","DTOW","3","DTOW003","DTOW01012",5342,"1","1","DTOW003-1","BFF",6,19,11.1,7.9,199,0.00381655110998028
"1160","DTOW","3","DTOW003","DTOW01016",5346,"2","1","DTOW003-1","BFF",8,16.9,11.2,5.7,27.2880980651805,0.0514330008847592
"1161","DTOW","3","DTOW003","DTOW02024",5354,"3","2","DTOW003-2","BFF",15,13.4,10.8,2.6,32.722564788918,0.176307413750911
"1162","DTOW","3","DTOW003","DTOW02029",5359,"1","2","DTOW003-2","BFF",4,18.9,18.8,0.0999999999999979,199,0.201005025125632
"1163","DTOW","3","DTOW003","DTOW02033",5363,"2","2","DTOW003-2","BFF",42,15.2,10.2,5,17.786427667931,0.47227021394213
"1164","DTOW","3","DTOW003","DTOW02034",5364,"2","2","DTOW003-2","BFF",4,14.4,13.2,1.2,70.659044603086,0.0471748995766601
"1165","DTOW","3","DTOW003","DTOW03042",5372,"1","3","DTOW003-3","BFF",29,18.4,12.4,6,199,0.0242881072026801
